X1,X2
0.4967141530112327,-0.6784947304872218
-0.13826430117118466,-0.3054994630536529
0.6476885381006925,-0.5973810610451429
1.5230298564080254,0.11041804694611956
-0.23415337472333597,1.1971785314619128
-0.23413695694918055,-0.7710421571412046
1.5792128155073915,1.000820497768414
0.7674347291529088,-0.7816720723468876
-0.4694743859349521,-0.8476272124968842
0.5425600435859647,0.8185946183432132
-0.46341769281246226,0.9219363780076167
-0.46572975357025687,0.8514099367626543
0.24196227156603412,-1.3157974082181412
-1.913280244657798,-0.46595097807205077
-1.7249178325130328,0.8229885920033214
-0.5622875292409727,0.04154184056389461
-1.0128311203344238,-1.0736928461974642
0.3142473325952739,0.4583179391254417
-0.9080240755212109,-0.7148072589914705
-1.4123037013352915,1.794524848392212
1.465648768921554,1.5448414624182585
-0.22577630048653566,0.6040974263555673
0.06752820468792384,1.3610067047697736
-1.4247481862134568,0.0647913501233811
-0.5443827245251827,0.7654374943750158
0.11092258970986608,1.477720295302075
-1.1509935774223028,0.2454986817943127
0.37569801834567196,-0.25518717151428366
-0.600638689918805,-1.7046219581771158
-0.2916937497932768,-0.08313352572149399
-0.6017066122293969,0.8234231845623113
1.8522781845089378,0.9456334275676297
-0.013497224737933921,0.5043650657184098
-1.0577109289559004,-0.5412990949622398
0.822544912103189,-1.9768215689475905
-1.2208436499710222,-0.4952150980047351
0.2088635950047554,-0.3043448710539514
-1.9596701238797756,-0.3129289671900141
-1.3281860488984305,0.6185563569779244
0.19686123586912352,1.9856764110148397
0.7384665799954104,0.12352920184109302
0.1713682811899705,-0.21673178915646166
-0.11564828238824053,-0.2592218130040925
-0.3011036955892888,0.1243847669077142
-1.4785219903674274,-0.828293760348399
-0.7198442083947086,0.12019855874605508
-0.4606387709597875,0.4508123363317998
1.0571222262189157,0.20968606357448813
0.3436182895684614,0.4575419340047812
-1.763040155362734,0.4337476093485353
0.324083969394795,-1.7718966822464437
-0.38508228041631654,0.6368701583954032
-0.6769220003059587,-0.6710148456624536
0.6116762888408679,-1.095839163003958
1.030999522495951,-1.1044518278549962
0.9312801191161986,0.4335416104725293
-0.8392175232226385,-0.22257492722485295
-0.3092123758512146,-1.6819687839854107
0.33126343140356396,0.47803781519228344
0.9755451271223592,-1.4396081307988273
-0.47917423784528995,0.13982135851821087
-0.18565897666381712,0.23849892567305414
-1.1063349740060282,0.8855770816950449
-1.1962066240806708,1.7816847864668515
0.812525822394198,-1.3646763259005417
1.356240028570823,-0.05247385606304944
-0.07201012158033385,-0.27633529504421733
1.0035328978920242,0.43374968596096225
0.36163602504763415,0.21566877093361858
-0.6451197546051243,-0.35254624273661994
0.36139560550841393,-0.4409021886108555
1.5380365664659692,-1.1164508551840475
-0.03582603910995154,0.9878615824065092
1.5646436558140062,0.45920418159952925
-2.6197451040897444,0.9177681977951373
0.8219025043752238,-0.3103961364755137
0.08704706823817121,-0.6568354686944304
-0.2990073504658674,-1.0783150666292278
0.0917607765355023,0.3589175837406595
-1.9875689146008928,-1.0397932245282346
-0.21967188783751193,1.8486630689665502
0.3571125715117464,-1.3076425810934404
1.477894044741516,0.2736601192125019
-0.5182702182736474,1.5668547072137862
-0.8084936028931876,0.599089759263809
-0.5017570435845365,0.17567371249177932
0.9154021177020741,-0.9684836469618956
0.32875110965968446,-1.381769188567704
-0.5297602037670388,0.7700501089175859
0.5132674331133561,1.5061472407749465
0.09707754934804039,-0.43884999047817147
0.9686449905328892,-1.139061507616351
-0.7020530938773524,-2.4581694305490185
-0.3276621465977682,-0.9807648436625377
-0.39210815313215763,-0.11365684249904019
-1.4635149481321186,1.5991232408367342
0.29612027706457605,0.6731336922329685
0.26105527217988933,0.305085404706753
0.00511345664246089,-0.40011966130113097
-0.23458713337514692,-0.5831657172559563
-1.4153707420504142,1.4056475975079636
-0.42064532276535904,0.20073854075838948
-0.3427145165267695,-2.102600691921022
-0.8022772692216189,-0.6735396478972429
-0.16128571166600914,-0.8582160317716268
0.4040508568145384,-0.5462640091774649
1.8861859012105302,0.5629106602850852
0.17457781283183896,-0.10744488179424941
0.25755039072276437,-0.07686540700366203
-0.07444591576616721,1.3134731613252366
-1.9187712152990415,-0.6964610897866884
-0.026513875449216878,1.8641995258873496
0.06023020994102644,-0.6713075913710861
2.463242112485286,0.08919819661257138
-0.19236096478112252,-0.2812035954027669
0.30154734233361247,0.12341913350096105
-0.03471176970524331,0.44459199507312896
-1.168678037619532,0.43383524008887653
1.1428228145150205,-0.75311733062058
0.7519330326867741,-1.1229146774475707
0.7910319470430469,2.5031717909057107
-0.9093874547947389,-0.4839843396005531
1.4027943109360992,0.6992124386719866
-1.4018510627922809,-1.6076413105231968
0.5868570938002703,-0.2796127199046768
2.1904556258099785,-0.12719938398244293
-0.9905363251306883,0.4728150699278325
-0.5662977296027719,-2.722454140991939
0.09965136508764122,0.16614061307833064
-0.5034756541161992,-1.1497414553678929
-1.5506634310661327,0.32434571119492384
0.06856297480602733,-1.036329196838163
-1.0623037137261049,-0.8554826959255813
0.4735924306351816,-0.27362761039326816
-0.9194242342338032,-1.0523294696031953
1.5499344050175394,-0.47553444673535483
-0.7832532923362371,-1.1933757685433153
-0.3220615162056756,-1.8331704516987275
0.8135172173696698,1.0179570524293595
-1.2308643164339552,-1.2960486928239283
0.22745993460412942,-0.17868088760798354
1.307142754282428,0.7528910814937849
-1.6074832345612275,-0.6149441025160431
0.1846338585323042,-0.8251658997455379
0.25988279424842353,0.22623808866742148
0.7818228717773104,1.117933822727152
-1.236950710878082,-1.1693152650864689
-1.3204566130842763,-0.15014783201743892
0.5219415656168976,-1.7324945949673274
0.29698467323318606,-0.39320100368219
0.25049285034587654,0.034204684538075444
0.3464482094969757,-0.8546246417550657
-0.6800247215784908,-0.45699183382523145
0.23225369716100355,-1.40822676830745
0.29307247329868125,0.07707861138149362
-0.7143514180263678,1.0556942488831498
1.8657745111447566,-1.0971438697704636
0.4738329209117875,-0.6226717665523829
-1.1913034972026486,0.5025462464541818
0.6565536086338297,1.2120907193227362
-0.9746816702273214,-1.4931898122089313
0.787084603742452,-0.16878473741594932
1.158595579007404,0.283130822319525
-0.8206823183517105,-0.10205639062884797
0.9633761292443218,-2.476792066877087
0.4127809269364983,0.5010900093087719
0.82206015999449,1.5193363510906441
1.8967929826539474,0.11666175116950343
-0.2453881160028705,-1.0311060532942633
-0.7537361643574896,-0.5131272463642831
-0.8895144296255233,1.769913067655593
-0.8158102849654383,0.9099625408605586
-0.0771017094141042,0.6400266183843293
0.3411519748166439,0.35641258353437605
0.27669079933001905,-0.6611371121909724
0.8271832490360238,-0.20057118065576857
0.01300189187790702,-0.07792273567851586
1.4535340771573169,0.549574316064444
-0.2646568332379561,1.5089188942669034
2.720169166589619,1.118338136793128
0.6256673477650062,-1.4193843557960406
-0.8571575564162826,0.22399496890104872
-1.0708924980611123,0.736763345167897
0.4824724152431853,0.6188603301446354
-0.2234627853258509,-0.6292337633874194
0.714000494092092,2.9141092157683617
0.47323762457354485,-1.2770845623311189
-0.07282891265687277,-1.08318844666605
-0.846793718068405,0.2335950812615763
-1.5148472246858646,2.1168030549638535
-0.4465149520670211,-0.8361948507041709
0.8563987943234723,-0.2658283656469923
0.21409374413020396,1.0772936730156928
-1.245738778711988,-0.0178621548877335
0.173180925851182,-0.3346038545302957
0.3853173797288368,0.5656329018867201
-0.883857436201133,0.2725179902295931
0.1537251059455279,1.0304387856367914
0.058208718445999896,1.2914688890653634
-1.142970297830623,0.3070030600053617
0.3577873603482833,0.291732725378309
0.5607845263682344,0.21411098228613354
1.083051243175277,0.4891305566492876
1.053802052034903,0.05517063787146392
-1.377669367957091,-0.0006084823222894505
-0.9378250399151228,1.1966271208272423
0.5150352672086598,1.5161161803550431
0.5137859509122088,-1.5075529446334208
0.5150476863060479,0.010021151740569072
3.852731490654721,-0.6886944334452347
0.570890510693167,-0.3109714664860723
1.135565640180599,0.40251620973532143
0.9540017634932023,0.6694383715424684
0.651391251305798,-0.1121264436113449
-0.3152692446403456,-1.9133403347228028
0.7589692204932674,-0.9650455805761796
-0.7728252145375718,0.896499670200166
-0.23681860674000887,-2.7404264220349313
-0.48536354782910346,1.1874271516819999
0.08187413938632256,0.5212299906445413
2.3146585666735087,1.316176081530022
-1.867265192591748,-0.19856918688096045
0.6862601903745135,-2.061405424022905
-1.6127158711896517,0.430362641506498
-0.47193186578943347,1.2746531240383412
1.088950596967366,0.924721805513421
0.06428001909546277,-0.6626914834880354
-1.0777447779293061,0.0867610754626467
-0.7153037092599682,-0.532836268779924
0.6795977489346758,-0.8192664641893721
-0.7303666317171367,0.955388571179851
0.21645858958197486,-1.1975323112651621
0.045571839903813784,-0.8938164305816126
-0.6516003476058171,-1.1040256334723855
2.1439440893253257,-1.4902475232990466
0.6339190223180112,0.14641429184260343
-2.025142586657607,1.161503048481976
0.18645431476942764,-0.18487675624526564
-0.661786464768388,-1.5057478005641665
0.852433334796224,0.8399445397420275
-0.7925207384327007,1.6857017540349715
-0.11473644146689901,-0.6462423241465945
0.5049872789804571,-0.4785542667177183
0.8657551941701215,0.5156606300833942
-1.2002964070557762,1.6218737477850513
-0.3345012358409484,-0.5198341457252261
-0.4749453111609562,-1.332449780998205
-0.6533292325737119,0.6314186062724064
1.7654542402810969,0.7990680731422993
0.40498171096095553,0.006131450435226853
-1.2608839543350452,-0.5581332596574506
0.9178619470547761,0.9943787309920463
2.1221561970126332,0.5280360045479643
1.0324652605511468,-0.7684355169034929
-1.5193699659540134,0.0490947313056715
-0.48423407286625136,-1.3517075320246466
1.2669111491866227,0.6858904564379201
-0.7076694656187807,-0.2622335693828559
0.44381942814622843,-0.4357108323847371
0.7746340534293368,-0.03287448515243416
-0.926930471578083,0.040307699330247825
-0.05952535606180008,0.8949300615655605
-3.2412673400690726,0.5910905313252215
-1.0243876413342898,-0.1564092787928027
-0.2525681513931603,0.7636681497189952
-1.2477831819648495,0.40073725369161306
1.6324113039316352,-0.4265996362860371
-1.4301413779606327,-0.1247181582364859
-0.44004448669698376,-0.1482228888431208
0.13074057728609134,0.5052613431742017
1.4412732890661155,-0.36702261472164177
-1.4358621511794394,-0.3904091864216333
1.1631637521549596,1.9687573094339588
0.010233061019587049,0.9397354817471042
-0.9815086510479509,-0.7606006644251391
0.46210347426327075,0.5709409939421983
0.19905969557347003,0.11835006565517724
-0.6002168771587947,0.3915511752600938
0.06980208499001891,0.13734132456510456
-0.3853135968617602,1.1896426454852358
0.11351734525124804,0.34562034465144587
0.6621306745210467,-0.062088698214287405
1.586016816145352,1.0421905769830173
-1.237815498826849,0.233285041087872
2.1330333746562666,0.12147857932905783
-1.9520877995225019,0.3140226024861145
-0.15178509503558332,-0.0936090233663665
0.5883172064845765,0.009226992995468902
0.28099186773503265,-0.5866945887618727
-0.6226995198205938,-0.7511672196238788
-0.20812225035727522,-0.9985703864824396
-0.4930009346588328,-1.391983286797076
-0.5893647569442115,-0.8797173613845565
0.8496020970210246,-0.17426703446692562
0.35701548596504734,0.10311758244563701
-0.6929095952606542,-0.2712965631476405
0.8995998754332507,-2.355703490127358
0.30729952087660933,1.5745863577623422
0.8128621188389601,1.0864801228903818
0.6296288419236122,0.4457598512171287
-0.8289950109220723,1.907490672553268
-0.5601810401969696,-0.9773641174837107
0.7472936051232618,1.8876251206260046
0.6103702654334648,-0.9652140767505479
-0.020901593964148132,0.23873792529135657
0.117327383308782,-1.2738373251342043
1.277664895788425,0.014694095544366792
-0.5915713888358299,0.3861664979983887
0.5470973811700379,-0.1546903311345547
-0.20219265243389406,0.7138774440901375
-0.2176812032272203,0.09901444948725731
1.09877685198719,-0.5224147283775092
0.8254163489880298,-0.5668133178023392
0.8135096360006385,0.8109137726156964
1.305478807154329,-0.6537420298069675
0.02100384163275905,0.9154029704849369
0.6819529712949639,1.2227117928319309
-0.31026675659345604,-1.66871386234613
